"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",38.3595944471118,6.69269140670755,5.73156479449613,2.34049804289934e-08,25.1912421002208,51.5279467940027
"income_trend",0.0177040241348794,0.102603510270998,0.172547938059032,0.863118295090749,-0.184175771775362,0.219583820045121
"SEX_ASK_COMFemale",0.275984787201583,0.348215578509633,0.792568754054028,0.428629430773131,-0.40915444182304,0.961124016226205
"AGE_NMBR_COM",-0.506831410412016,0.215185445381812,-2.35532384410444,0.0191233832792336,-0.930224271745864,-0.0834385490781672
"I(AGE_NMBR_COM^2)",0.00400489400473071,0.00170816680327028,2.34455674765682,0.0196744750666131,0.000643952798001573,0.00736583521145986
"WGHTS_PROV_COMBritish Columbia",-3.03736281116245,0.580212795190739,-5.23491180535573,3.03279082689272e-07,-4.17897327232741,-1.89575234999749
"WGHTS_PROV_COMManitoba",2.7722165612511,0.796627279513856,3.47994179027217,0.000572696373154909,1.20479501612052,4.33963810638167
"WGHTS_PROV_COMNewfoundland and Labrador",6.04475136047487,0.765618624564828,7.8952511949545,4.93290988312681e-14,4.5383415771839,7.55116114376585
"WGHTS_PROV_COMNova Scotia",2.73607162402408,0.702069238544215,3.89715354812796,0.000119076981003179,1.35469983452277,4.1174434135254
"WGHTS_PROV_COMOntario",4.55631944350656,0.565839287735346,8.05232076009122,1.71456996950723e-14,3.4429898934327,5.66964899358041
"WGHTS_PROV_COMQuebec",5.86668562550749,0.643301032835413,9.11965833421639,9.38153766419033e-18,4.6009445131942,7.13242673782078
"Race7South Asian",0.597510332924699,1.53625185523431,0.388940349128865,0.697584728358463,-2.42517583231751,3.62019649816691
"Race7Black",-0.732175130139378,2.19963928314404,-0.332861454034795,0.739461702703563,-5.06012383661544,3.59577357633668
"Race7Asian",-1.6668814432007,1.54968470342207,-1.07562618351967,0.282922883667061,-4.71599770467914,1.38223481827775
"Race7Latin American",-1.50744842142498,2.17757989696635,-0.692258604850756,0.489288173777856,-5.79199369689078,2.77709685404082
"Race7Other",-1.69558670254225,2.18538753510908,-0.775874610476179,0.438408867523514,-5.99549406835597,2.60432066327146
