"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.807456423052289,0.0728311825035819,11.0866856104194,3.71434258490711e-24,0.664129778170354,0.950783067934224
"income_trend",-0.00351338765046998,0.00110478581100075,-3.18015276398911,0.00162648624211001,-0.00568752842590113,-0.00133924687503883
"SEX_ASK_COMFemale",-0.0054039769136121,0.00376048977461057,-1.43704071477544,0.151752014796453,-0.0128043563112863,0.00199640248406211
"AGE_NMBR_COM",-0.000116656566748194,0.00234515679248373,-0.0497436107991076,0.960359915407382,-0.00473176019728781,0.00449844706379142
"I(AGE_NMBR_COM^2)",2.47821947303103e-06,1.86288606964835e-05,0.133031188187415,0.894258200764274,-3.41820681924702e-05,3.91385071385322e-05
"WGHTS_PROV_COMBritish Columbia",0.0196349626857485,0.00620921925205531,3.1622273088922,0.00172651024418874,0.00741565589789509,0.0318542694736019
"WGHTS_PROV_COMManitoba",0.0054865257122216,0.008412850746657,0.652160115214426,0.514798907364347,-0.011069372873546,0.0220424242979892
"WGHTS_PROV_COMNewfoundland and Labrador",0.0151379128447994,0.00808500978676167,1.87234316890823,0.0621350450181833,-0.000772817789255226,0.0310486434788539
"WGHTS_PROV_COMNova Scotia",0.0297357425676739,0.00741429649132918,4.01059528742195,7.65728946425105e-05,0.0151449285271377,0.0443265566082101
"WGHTS_PROV_COMOntario",0.0233933499599082,0.00608757810135556,3.84280079375065,0.00014858549674129,0.0114134244014962,0.0353732755183203
"WGHTS_PROV_COMQuebec",0.0177024937359599,0.00686029029668265,2.58042924867481,0.0103445864334832,0.00420192492271478,0.031203062549205
"Race7South Asian",0.0271817409805213,0.0187336588830537,1.45095739973731,0.147840022217008,-0.00968478214559569,0.0640482641066383
"Race7Black",-0.0146894558561746,0.0232397657674141,-0.632082784447491,0.527815788572783,-0.0604236804120055,0.0310447686996563
"Race7Asian",-0.00275536448823725,0.0163839163172085,-0.168174961034391,0.866559337214298,-0.0349977595043609,0.0294870305278864
"Race7Latin American",-0.00834401486706186,0.0230200735108237,-0.362466907985269,0.71725921598917,-0.0536459005130846,0.0369578707789608
"Race7Other",0.033846144182083,0.0230962389073326,1.46543964659707,0.143851767004899,-0.0116056296074857,0.0792979179716517
