"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.452159560997878,0.186424418822561,2.42543098084294,0.0154159748595467,0.0864582532858735,0.817860868709882
"GRUMPYY_01_COM",-0.000226617305089247,0.000165644693676741,-1.36809275358675,0.171502575802051,-0.00055155585914635,9.83212489678563e-05
"SEX_ASK_COMFemale",-0.0224783766774316,0.00571735841003502,-3.93160181072047,8.85068990432928e-05,-0.0336938894327542,-0.011262863922109
"AGE_NMBR_COM",0.00236268905058575,0.00313397242036296,0.753895929407098,0.451038488713426,-0.00378509898972967,0.00851047709090117
"I(AGE_NMBR_COM^2)",5.19643685046165e-06,2.41746946226919e-05,0.214953567421031,0.829834827029588,-4.22260923058257e-05,5.2618966006749e-05
"WGHTS_PROV_COMBritish Columbia",-0.0175496082788457,0.00987593500780116,-1.7770072671583,0.0757841244868794,-0.0369228340077628,0.00182361745007134
"WGHTS_PROV_COMManitoba",0.0229007095727891,0.0113619284401628,2.0155653763703,0.0440362139488956,0.000612470108555873,0.0451889490370224
"WGHTS_PROV_COMNewfoundland and Labrador",0.0206428098370911,0.0128193836390827,1.61028099464603,0.107561954946649,-0.00450446105415698,0.0457900807283392
"WGHTS_PROV_COMNova Scotia",0.0198806849578428,0.0124559250177699,1.59608258154096,0.110696044241681,-0.00455360372885936,0.044314973644545
"WGHTS_PROV_COMOntario",0.00303012796370982,0.00975301261183513,0.31068635757046,0.756085317235095,-0.0161019658296176,0.0221622217570372
"WGHTS_PROV_COMQuebec",0.0161097532580182,0.0100642276823894,1.60069443641536,0.109670225338263,-0.00363283866103871,0.0358523451770752
"Race7South Asian",0.0396625086602413,0.0243086321205201,1.63162239913781,0.102983958042673,-0.00802276031530778,0.0873477776357903
"Race7Black",0.0602318768412892,0.026851411342983,2.24315497133187,0.0250427073060434,0.00755853981783766,0.112905213864741
"Race7Asian",0.0658469698124202,0.0198326884843787,3.32012323313024,0.000922929786404327,0.0269419800048062,0.104751959620034
"Race7Arab",0.0154448082949022,0.0325269060574168,0.474831767510837,0.634980948769402,-0.0483619191507372,0.0792515357405415
"Race7Latin American",0.101987927670618,0.0396414965744586,2.57275674441439,0.0101914516333755,0.024224793267401,0.179751062073836
"Race7Other",0.0533535762363375,0.0305627057394039,1.74570853416128,0.0810809725665618,-0.00660005820012193,0.113307210672797
"CD4nv",0.043713466980223,0.177348170359524,0.246483890370034,0.805343807961546,-0.304183328034275,0.391610261994721
"CD8nv",-0.394856097837941,0.206365679581558,-1.91338064855833,0.0559031107169753,-0.79967537723547,0.00996318155958736
"Mono",0.768679893219019,0.178899074178898,4.29672370719115,1.8530851357796e-05,0.417740752365587,1.11961903407245
"Treg",-0.0816761334538007,0.30761385959759,-0.265515128481683,0.790651748220191,-0.685109908040211,0.52175764113261
"CD4mem",0.210933412063621,0.164485782082694,1.28238081974512,0.199921380273714,-0.111731751586031,0.533598575713273
"CD8mem",0.202178408091334,0.164265192614126,1.23080492509615,0.218602572428385,-0.120054034042369,0.524410850225037
"NK",-0.0595479773941102,0.182638735625772,-0.326042431196658,0.744440979762986,-0.417823062166046,0.298727107377825
"Bmem",0.177674780604044,0.192366045729424,0.923628595318505,0.355838877708544,-0.199681978381461,0.555031539589548
"Bnv",0.955876805217072,0.199114529004942,4.80063815530683,1.75117918360832e-06,0.565281817170608,1.34647179326353
