"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",35.0508476854298,9.12289814916523,3.8420737700154,0.000127356645881571,17.1551064974097,52.9465888734499
"GRUMPYY_04_COM",-0.00543985992958357,0.00998618701224066,-0.54473843949804,0.586018599111323,-0.0250290535503168,0.0141493336911497
"SEX_ASK_COMFemale",-0.518026114139914,0.281170923697476,-1.84238863438554,0.0656258169736795,-1.06957914014262,0.0335269118627939
"AGE_NMBR_COM",0.412590848150465,0.154032494820799,2.67859615356143,0.00747811553676337,0.110436245875276,0.714745450425654
"I(AGE_NMBR_COM^2)",-0.00453126422600093,0.00118893052184509,-3.81121027910773,0.000144175957806225,-0.00686350476640687,-0.00219902368559499
"WGHTS_PROV_COMBritish Columbia",-0.318500570547135,0.484777331859614,-0.657003844064576,0.511284462569458,-1.26945382278446,0.632452681690193
"WGHTS_PROV_COMManitoba",0.28061885292558,0.559294003117515,0.501737639526628,0.615929537407917,-0.816508459486496,1.37774616533766
"WGHTS_PROV_COMNewfoundland and Labrador",-0.102005500218834,0.623259319417791,-0.163664620874215,0.87001836247558,-1.32460902937727,1.1205980289396
"WGHTS_PROV_COMNova Scotia",0.207994694166043,0.595715644838908,0.349150968197735,0.727027522822508,-0.960578365335569,1.37656775366765
"WGHTS_PROV_COMOntario",-0.543623285443923,0.481638711468795,-1.12869516610511,0.259216295508052,-1.48841972903523,0.401173158147385
"WGHTS_PROV_COMQuebec",-0.761866935901479,0.492398780474598,-1.54725593586393,0.122023429605654,-1.72777064244197,0.204036770639017
"Race7South Asian",1.23841974388997,1.20093978516905,1.03120885758286,0.302617751109649,-1.1173785152135,3.59421800299344
"Race7Black",0.738254903476457,1.33197579894908,0.554255493274677,0.579490912010089,-1.87458739476626,3.35109720171917
"Race7Asian",0.631012618749028,0.945015078855275,0.667727566329833,0.504415557375313,-1.2227563254453,2.48478156294335
"Race7Arab",1.36712474354542,1.61129150957818,0.848465181761754,0.396321354005995,-1.79363134102227,4.52788082811312
"Race7Latin American",0.652312405095129,1.96012360394902,0.332791464671375,0.739340618417229,-3.19272281718351,4.49734762737376
"Race7Other",0.158904939692773,1.51270189172922,0.105047095241695,0.916353212071141,-2.80845489556875,3.1262647749543
"CD4nv",-81.088566440916,8.68846769055903,-9.3328961249436,3.80956036121317e-20,-98.1321162612049,-64.0450166206271
"CD8nv",-120.586697320014,10.1169466684234,-11.9192777497171,2.72305332254015e-31,-140.432392868821,-100.741001771207
"Mono",-20.7499704844312,8.77887345147164,-2.3636256518714,0.0182305613864342,-37.9708628632739,-3.52907810558855
"Treg",-45.4188998947436,15.0754227547965,-3.01277785926719,0.00263429496782692,-74.9912857208982,-15.8465140685889
"CD4mem",-31.5320186495429,8.05807664891974,-3.91309490134597,9.5414016024152e-05,-47.338975147845,-15.7250621512407
"CD8mem",-58.1185963992154,8.0510947939842,-7.2187196755703,8.50282118863684e-13,-73.9118570886971,-42.3253357097336
"NK",-43.0479650644537,8.95726807002697,-4.80592572734335,1.70310764296479e-06,-60.6188014929615,-25.4771286359459
"Bmem",-27.9971372454198,9.45291802677198,-2.96174548072119,0.00310962879799526,-46.5402549819869,-9.45401950885265
"Bnv",-54.318416157512,9.75372948587911,-5.56898940411984,3.05784365319451e-08,-73.4516143630871,-35.1852179519369
