"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",37.2891288570509,9.55232511799193,3.90367040447737,9.93309892344957e-05,18.5504328715453,56.0278248425565
"ENV_HMPRB_CON_MCQYes",1.28098383032917,0.661066480010206,1.93775341673563,0.0528576954850192,-0.0158233492953477,2.57779100995369
"SEX_ASK_COMFemale",-0.491108424750621,0.285195933015945,-1.72200360488017,0.0852935956776818,-1.05057429500482,0.0683574455035793
"AGE_NMBR_COM",0.385083624779115,0.154937426101683,2.4854138504043,0.0130581177693763,0.0811445012009484,0.689022748357282
"I(AGE_NMBR_COM^2)",-0.00426414772761935,0.00119541891384403,-3.56707400078472,0.000373372647307543,-0.00660918847164247,-0.00191910698359623
"WGHTS_PROV_COMBritish Columbia",-0.352994469558954,0.489167988425607,-0.721622178701985,0.470649398796014,-1.3125901813594,0.606601242241494
"WGHTS_PROV_COMManitoba",0.396758171088685,0.564169681166789,0.703260356473124,0.482012482132399,-0.709967574637028,1.5034839168144
"WGHTS_PROV_COMNewfoundland and Labrador",-0.237565344176781,0.621548992655796,-0.382214993482165,0.702360924285485,-1.45685148337413,0.981720795020564
"WGHTS_PROV_COMNova Scotia",0.0104709695691422,0.56958954963572,0.0183833596944306,0.985335692383094,-1.10688687528073,1.12782881441902
"WGHTS_PROV_COMOntario",-0.482594253540625,0.488728402926687,-0.987448756099855,0.323596291339364,-1.44132763507884,0.476139127997592
"WGHTS_PROV_COMQuebec",-0.686516557636681,0.49418679347026,-1.3891843462992,0.165001465877832,-1.65595760664881,0.282924491375451
"Race7South Asian",1.29515287413108,1.22943122468641,1.05345695483001,0.29231656018042,-1.11660946330174,3.70691521156389
"Race7Black",0.638452275759226,1.37400591088284,0.464664868398566,0.64224498490526,-2.05692070707887,3.33382525859732
"Race7Asian",0.86904304118868,1.03293961238232,0.841329958471014,0.400309296029265,-1.15726376147249,2.89534984384985
"Race7Arab",1.35085046899517,1.59723609644919,0.845742512330047,0.397843444657782,-1.78243082731071,4.48413176530105
"Race7Latin American",0.766545242092871,1.94466562432066,0.394178429703386,0.693510389028029,-3.04828491470027,4.58137539888601
"Race7Other",-0.19431459572805,1.68018944392781,-0.115650408607375,0.907946485268047,-3.4903246036493,3.1016954121932
"CD4nv",-82.858832500552,9.03249019330167,-9.17342069875687,1.62515496326123e-19,-100.577773767065,-65.1398912340385
"CD8nv",-121.490657239011,10.5294968486838,-11.5381256089361,1.83001585771223e-29,-142.146260758639,-100.835053719383
"Mono",-22.5265793985766,9.12659700325008,-2.46823425977444,0.0136989908769798,-40.4301290070389,-4.6230297901142
"Treg",-47.2503920640727,15.4986130869781,-3.04868518227429,0.00234229938761746,-77.6538587851587,-16.8469253429866
"CD4mem",-33.8990511775534,8.38533531205636,-4.0426589892969,5.57768174080737e-05,-50.3484755018147,-17.449626853292
"CD8mem",-59.3873601604593,8.39517120700132,-7.073990356615,2.38928975167699e-12,-75.8560794566612,-42.9186408642574
"NK",-46.0573739682211,9.32585233568291,-4.93867716433754,8.82819280955231e-07,-64.3518006722418,-27.7629472642004
"Bmem",-31.3103086350322,9.82660410914986,-3.18627964322672,0.00147352146124576,-50.5870548404616,-12.0335624296028
"Bnv",-55.5829576349726,10.1600694420755,-5.47072615515687,5.3179900890069e-08,-75.5138592861406,-35.6520559838047
