"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",26.562998575809,6.7886403602378,3.91285989038289,9.5505961304801e-05,13.2462050614059,39.8797920902121
"GRUMPYY_08_COM",0.000492186693095963,0.00819981391092328,0.0600241296257105,0.95214482728875,-0.0155928057227447,0.0165771791089367
"SEX_ASK_COMFemale",-2.22973354012067,0.208410416873442,-10.6987624398577,9.49177904303096e-26,-2.63855744895668,-1.82090963128466
"AGE_NMBR_COM",0.223880875750243,0.113835771152253,1.96670056770474,0.0494114086537867,0.000577330630010503,0.447184420870475
"I(AGE_NMBR_COM^2)",-0.00197993731542214,0.000878875669042597,-2.25280706380117,0.0244228019623953,-0.00370396527807932,-0.000255909352764954
"WGHTS_PROV_COMBritish Columbia",0.140221464050185,0.357129545072521,0.392634734327877,0.694647962292875,-0.560334193232693,0.840777121333062
"WGHTS_PROV_COMManitoba",0.625000569911097,0.411130092289791,1.520201468178,0.128682033036427,-0.181484124527604,1.4314852643498
"WGHTS_PROV_COMNewfoundland and Labrador",0.752074534877599,0.448376865312613,1.67732680488152,0.0936977465066583,-0.127474508105469,1.63162357786067
"WGHTS_PROV_COMNova Scotia",0.370445727250755,0.41023190513487,0.903015398397561,0.366670231853756,-0.434277057255373,1.17516851175688
"WGHTS_PROV_COMOntario",0.150978254123024,0.356286360875355,0.423755357213472,0.671808147860872,-0.547923388621974,0.849879896868022
"WGHTS_PROV_COMQuebec",0.794410238808262,0.364209285198763,2.18119161452658,0.0293321387551873,0.0799667582803913,1.50885371933613
"Race7South Asian",0.782184603091811,0.888889344638409,0.879957227308193,0.379030747815212,-0.961486475587647,2.52585568177127
"Race7Black",0.149406397167931,0.982856662484699,0.152012396996146,0.879198661162372,-1.77859369328105,2.07740648761691
"Race7Asian",0.436485214578492,0.699207241822225,0.624257285209111,0.532558486116921,-0.935099958449542,1.80807038760653
"Race7Arab",-0.769990262459346,1.19094367049009,-0.646537935872723,0.518035079526474,-3.10617985354356,1.56619932862487
"Race7Latin American",2.69827890731495,1.45001618162986,1.8608612383084,0.0629694593081448,-0.14611482377844,5.54267263840833
"Race7Other",1.53397273739084,1.11922949889902,1.37056138968799,0.170727422101552,-0.661540258019186,3.72948573280086
"CD4nv",-48.1343859148201,6.42838632262403,-7.48778674757244,1.22160428535953e-13,-60.7444946768931,-35.5242771527471
"CD8nv",-42.0998268801146,7.49248557351748,-5.61893999888612,2.30722679376679e-08,-56.7973035466619,-27.4023502135673
"Mono",-23.9689721875833,6.49434193854973,-3.69074687079625,0.000232017335577302,-36.7084613957825,-11.2294829793841
"Treg",-21.9856867846694,11.1816526610459,-1.96622873658579,0.0494659209164462,-43.9199404400961,-0.0514331292426569
"CD4mem",-31.2808764333836,5.96091334630851,-5.24766501642828,1.77309377152895e-07,-42.9739766681497,-19.5877761986174
"CD8mem",-34.2929159294151,5.95860694147774,-5.75519014196134,1.05784569048552e-08,-45.9814918536769,-22.6043400051533
"NK",-46.685273372812,6.62763398168406,-7.0440331348759,2.89631074211148e-12,-59.6862321126614,-33.6843146329627
"Bmem",-30.5481605548702,6.99549475071252,-4.36683346117282,1.35161691180842e-05,-44.2707256316665,-16.8255954780739
"Bnv",-44.2118324093494,7.21782823962778,-6.12536499090057,1.16802192364079e-09,-58.3705332962798,-30.053131522419
