"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",31.3939481730514,7.14101196965319,4.39628841212768,1.18826315369726e-05,17.3851591061699,45.4027372399328
"grtcc10_04_COM",-0.027389942007614,0.0168976611885362,-1.62093095026642,0.105267892220049,-0.0605387131229395,0.00575882910771148
"SEX_ASK_COMFemale",-2.02354853884212,0.217946396798668,-9.28461570627117,6.33367018352673e-20,-2.45110210038414,-1.59599497730011
"AGE_NMBR_COM",0.193848153431416,0.117825110297029,1.64521936743991,0.100159286380589,-0.0372937524983793,0.424990059361211
"I(AGE_NMBR_COM^2)",-0.00177146342588898,0.000910982954435736,-1.94456264770204,0.0520367986308549,-0.00355857260683529,1.56457550573308e-05
"WGHTS_PROV_COMBritish Columbia",0.657216358521941,0.48699547836646,1.34953277333592,0.177394020887673,-0.298140804013678,1.61257352105756
"WGHTS_PROV_COMManitoba",0.632310070572355,0.416611409043434,1.51774545018865,0.129314633872092,-0.184972042515767,1.44959218366048
"WGHTS_PROV_COMNova Scotia",1.00436950209912,0.592521035447409,1.69507822003437,0.0902930861077638,-0.15800107486493,2.16674007906316
"WGHTS_PROV_COMOntario",0.472883648735615,0.416251682353697,1.13605222220771,0.256137996233966,-0.343692775111309,1.28946007258254
"WGHTS_PROV_COMQuebec",1.27818777908879,0.436850072131685,2.92591866324217,0.00349231445244947,0.421202727060938,2.13517283111663
"Race7South Asian",0.843824014245268,0.897069650675358,0.940644924962065,0.347056512125159,-0.915990920671083,2.60363894916162
"Race7Black",-0.024918496781316,0.995826853350098,-0.025022921100678,0.980040409424916,-1.97846911327683,1.92863211971419
"Race7Asian",0.480654434065355,0.707145128787675,0.679711157580037,0.496804856740162,-0.906578494678828,1.86788736280954
"Race7Arab",-0.783973370546265,1.20171695720186,-0.652377721599029,0.514269507239169,-3.14142626980992,1.57347952871739
"Race7Latin American",2.45260895736352,1.46317034121466,1.67622927302331,0.0939267349182994,-0.417746780184494,5.32296469491153
"Race7Other",1.8341290485206,1.19113005501442,1.53982265899453,0.123839858427646,-0.502555130532847,4.17081322757406
"CD4nv",-51.7449727902411,6.77445714295462,-7.63824638614113,4.1710872481628e-14,-65.0346776054102,-38.4552679750721
"CD8nv",-47.7819450887278,7.87879698490585,-6.06462448268031,1.71780429698578e-09,-63.2380744904669,-32.3258156869887
"Mono",-27.7720744128005,6.83502097913653,-4.06320251211708,5.12164546678743e-05,-41.1805895604208,-14.3635592651801
"Treg",-31.4420066955975,11.6555445153661,-2.69760084174068,0.00707180809266962,-54.3071223499745,-8.57689104122058
"CD4mem",-33.1853644082338,6.26649833514425,-5.29567912307917,1.38460598095368e-07,-45.4785875169556,-20.892141299512
"CD8mem",-38.0175928878634,6.28864103301196,-6.04543854360451,1.92909979905491e-09,-50.3542541514459,-25.6809316242808
"NK",-49.4320753188831,7.04377516079716,-7.01783833107029,3.56921176440667e-12,-63.2501113173493,-35.6140393204168
"Bmem",-34.7644787993144,7.35518579953937,-4.72652625600452,2.52487797215028e-06,-49.1934206427592,-20.3355369558697
"Bnv",-47.840388185894,7.5662738197987,-6.32284653255739,3.49116069214685e-10,-62.6834292582611,-32.9973471135269
